head,relation,tail,label
10947259,_instance_hypernym,09891730,0
02584981,_derivationally_related_form,04846770,0
03321103,_has_part,04012482,0
00625774,_derivationally_related_form,14455700,0
08639776,_derivationally_related_form,01344903,0
02029663,_hypernym,01294182,0
05602835,_hypernym,05559256,0
01372556,_derivationally_related_form,00133981,0
05309725,_derivationally_related_form,01432353,0
12793695,_hypernym,03068181,0
05504107,_hypernym,05403427,0
05399034,_hypernym,05400601,0
09196611,_has_part,08852843,0
04184435,_derivationally_related_form,01659248,0
00877625,_hypernym,00878648,0
10366779,_hypernym,10709256,0
02695895,_hypernym,01496630,0
00490569,_has_part,00340662,0
10055847,_hypernym,09850974,0
02728142,_hypernym,02323870,0
09310616,_hypernym,14292090,0
09123809,_instance_hypernym,02685585,0
09573966,_instance_hypernym,09533048,0
00158503,_derivationally_related_form,05110408,0
01614769,_member_meronym,01605119,0
01821634,_derivationally_related_form,10164025,0
00965035,_hypernym,00938247,0
00885082,_hypernym,02389592,0
05804274,_derivationally_related_form,00673766,0
06814236,_hypernym,06812631,0
14556203,_hypernym,14198576,0
01787955,_derivationally_related_form,00418394,0
01072262,_derivationally_related_form,10379620,0
10247044,_hypernym,10082146,0
01073995,_derivationally_related_form,02637202,0
02252039,_hypernym,01762525,0
14540765,_hypernym,14543931,0
14823944,_hypernym,14678230,0
00843468,_derivationally_related_form,06719974,0
02403003,_hypernym,02404573,0
12463574,_hypernym,06355705,0
04248010,_hypernym,03218545,0
01369663,_also_see,00360650,0
10868177,_instance_hypernym,09805475,0
10178216,_derivationally_related_form,01400044,0
12509297,_member_meronym,12501745,0
01459542,_synset_domain_topic_of,00790965,0
00306426,_derivationally_related_form,02102002,0
01239868,_hypernym,13924659,0
01800759,_member_meronym,01789064,0
01614778,_derivationally_related_form,02118476,0
13138658,_derivationally_related_form,07744811,0
05895723,_derivationally_related_form,00618267,0
00125126,_derivationally_related_form,02119874,0
05204637,_hypernym,05207963,0
00850260,_hypernym,10080869,0
00510364,_hypernym,01538310,0
01407465,_member_meronym,01402831,0
02009433,_verb_group,00613683,0
09615807,_derivationally_related_form,01651444,0
01110661,_derivationally_related_form,01834896,0
13454479,_derivationally_related_form,00456151,0
05476754,_hypernym,05296775,0
02231052,_hypernym,02231487,0
00266586,_derivationally_related_form,14971519,0
14413644,_hypernym,00065184,0
10001647,_derivationally_related_form,00874002,0
01770795,_hypernym,01773549,0
07419960,_hypernym,14010636,0
13214813,_member_meronym,13169674,0
08427163,_synset_domain_topic_of,08233056,0
12343306,_hypernym,12341542,0
03470222,_synset_domain_topic_of,01156438,0
06778102,_derivationally_related_form,00105778,0
06161223,_derivationally_related_form,10065066,0
11693566,_member_meronym,11692952,0
01771417,_hypernym,01786646,0
12637485,_hypernym,12801072,0
02578510,_derivationally_related_form,07449862,0
14500047,_derivationally_related_form,00278117,0
00694974,_hypernym,00736216,0
01944692,_derivationally_related_form,00330836,0
07177924,_hypernym,07177437,0
01810447,_hypernym,04781755,0
01480516,_hypernym,01482071,0
08810051,_instance_hypernym,08633957,0
00072730,_hypernym,03008207,0
01088923,_derivationally_related_form,08559508,0
02633287,_member_meronym,02632694,0
00276601,_derivationally_related_form,04904851,0
02612982,_hypernym,02570838,0
10319796,_derivationally_related_form,01163847,0
04151940,_hypernym,04201297,0
10037080,_hypernym,00748515,0
01578575,_hypernym,01579410,0
01140471,_derivationally_related_form,02475922,0
01654271,_derivationally_related_form,10076957,0
01677858,_hypernym,02748927,0
02766320,_hypernym,02970534,0
14385403,_hypernym,14384796,0
01273263,_derivationally_related_form,06799897,0
10318193,_hypernym,10084295,0
10266848,_hypernym,10437852,0
09637684,_hypernym,09644820,0
03351979,_has_part,04271148,0
03513376,_hypernym,02738741,0
01120069,_derivationally_related_form,06711159,0
02116118,_derivationally_related_form,01260867,0
02893338,_derivationally_related_form,10305635,0
14239425,_hypernym,14239918,0
12036533,_member_meronym,12808227,0
02272373,_hypernym,02267060,0
01566888,_hypernym,01555809,0
02125223,_derivationally_related_form,05714466,0
10368113,_hypernym,04842029,0
10068234,_hypernym,07198846,0
00634276,_derivationally_related_form,00644583,0
05068461,_hypernym,05068716,0
05014099,_hypernym,00246552,0
10615808,_hypernym,00622584,0
07410207,_derivationally_related_form,01414288,0
01702623,_hypernym,01699831,0
00014549,_derivationally_related_form,10673451,0
09003284,_has_part,09275016,0
04674715,_derivationally_related_form,00929362,0
01033714,_hypernym,00720565,0
02058590,_also_see,01989873,0
02226172,_derivationally_related_form,03407369,0
10168584,_hypernym,10414612,0
02540412,_has_part,07784367,0
01600197,_hypernym,01579488,0
05566504,_has_part,05564590,0
01535709,_also_see,08661277,0
12238913,_hypernym,12621619,0
00431610,_derivationally_related_form,14991712,0
05513529,_has_part,05219923,0
09366317,_hypernym,09302616,0
08937109,_instance_hypernym,08939562,0
10679054,_hypernym,10412055,0
00085678,_derivationally_related_form,02301825,0
01420928,_derivationally_related_form,01163047,0
01985947,_hypernym,01987545,0
01016316,_derivationally_related_form,01016626,0
02054703,_hypernym,01949218,0
13658657,_has_part,13658828,0
01477373,_hypernym,02590987,0
00043480,_derivationally_related_form,05714161,0
00731222,_derivationally_related_form,02395395,0
02762981,_also_see,02764438,0
00958477,_hypernym,00968479,0
11364570,_instance_hypernym,02919100,0
00814458,_verb_group,00943281,0
00948853,_hypernym,00949093,0
10259527,_derivationally_related_form,00589769,0
08731606,_instance_hypernym,09254614,0
14202996,_hypernym,14202763,0
10806222,_hypernym,10059904,0
03284120,_hypernym,03464757,0
00134574,_hypernym,00134472,0
11714618,_member_meronym,11692952,0
05462315,_has_part,05216365,0
00707624,_hypernym,00764222,0
01538498,_hypernym,02821030,0
00047317,_hypernym,03128583,0
01674717,_derivationally_related_form,03011162,0
00574996,_synset_domain_topic_of,07535209,0
06321054,_member_of_domain_usage,00430261,0
07009640,_hypernym,06470073,0
01386494,_member_meronym,01721010,0
15101361,_hypernym,15101586,0
00156101,_also_see,07988857,0
09157163,_has_part,09044862,0
08620763,_derivationally_related_form,02710673,0
03238407,_synset_domain_topic_of,08210982,0
13343917,_derivationally_related_form,01139623,0
01611516,_hypernym,01541579,0
12960211,_hypernym,11545524,0
06884670,_hypernym,03764276,0
07561590,_derivationally_related_form,10012484,0
10023656,_derivationally_related_form,00963283,0
02450256,_derivationally_related_form,10495167,0
09793495,_hypernym,09790278,0
01183373,_hypernym,01181902,0
13456567,_derivationally_related_form,00399368,0
14536831,_derivationally_related_form,00366858,0
09997622,_hypernym,09999532,0
04188368,_derivationally_related_form,01928154,0
10320863,_hypernym,09886010,0
01954516,_hypernym,01941223,0
00238867,_synset_domain_topic_of,07535209,0
12552309,_hypernym,12801072,0
00286605,_derivationally_related_form,00274707,0
00348008,_derivationally_related_form,01876028,0
02141973,_derivationally_related_form,06888345,0
01906749,_derivationally_related_form,01383947,0
06431740,_has_part,06455497,0
02595217,_member_meronym,02593863,0
01196037,_derivationally_related_form,01070187,0
00452512,_derivationally_related_form,13480541,0
11490463,_hypernym,11456760,0
09129442,_has_part,08564307,0
09607280,_derivationally_related_form,00687926,0
01442779,_hypernym,01441510,0
00030647,_derivationally_related_form,14068685,0
01220885,_verb_group,01290255,0
09476521,_hypernym,00439284,0
01893825,_has_part,07094843,0
03343853,_has_part,03667829,0
09274739,_instance_hypernym,09254614,0
10456950,_hypernym,09918554,0
14149963,_has_part,14336004,0
01361561,_synset_domain_topic_of,00609236,0
11529603,_member_meronym,01347199,0
03003744,_derivationally_related_form,08888676,0
11144604,_instance_hypernym,09798811,0
06761798,_hypernym,10168012,0
00535844,_similar_to,00519363,0
13279262,_derivationally_related_form,02253154,0
02018049,_hypernym,02018372,0
01651293,_derivationally_related_form,05633385,0
06511874,_hypernym,05790944,0
05762258,_hypernym,05761380,0
05840188,_hypernym,05840650,0
07950418,_hypernym,14191037,0
02402425,_has_part,07667151,0
01098698,_derivationally_related_form,01685601,0
01199213,_hypernym,01199365,0
00145448,_hypernym,01659248,0
09747191,_hypernym,10154186,0
08098346,_member_meronym,00121678,0
06863751,_derivationally_related_form,01731353,0
00342443,_hypernym,02617567,0
12293419,_hypernym,11695813,0
12892226,_member_meronym,12815060,0
14793533,_derivationally_related_form,00022099,0
12574470,_has_part,07826653,0
01588493,_verb_group,00921738,0
01333301,_hypernym,01466996,0
01471547,_derivationally_related_form,00775286,0
02498355,_hypernym,02062017,0
04012852,_hypernym,03676175,0
01676755,_hypernym,01681328,0
00198118,_hypernym,00196084,0
09018848,_has_part,09207288,0
11953038,_hypernym,12882945,0
11086279,_instance_hypernym,10234867,0
06286395,_has_part,06320801,0
12785499,_hypernym,01645466,0
14436875,_hypernym,14438125,0
01618053,_derivationally_related_form,00847683,0
02009620,_member_meronym,02007721,0
11051070,_instance_hypernym,09711132,0
05603650,_hypernym,05472205,0
01633949,_hypernym,01626134,0
05200169,_hypernym,05153520,0
00265386,_derivationally_related_form,00261405,0
10675010,_hypernym,10496193,0
01364357,_synset_domain_topic_of,09910222,0
01257145,_derivationally_related_form,02517202,0
03869389,_hypernym,04416530,0
00748282,_hypernym,00748616,0
05432948,_hypernym,05435277,0
01640207,_hypernym,01640550,0
12854443,_member_meronym,12838027,0
00136876,_synset_domain_topic_of,00478262,0
08973776,_member_meronym,09705287,0
01943213,_hypernym,01945845,0
07581775,_hypernym,07609840,0
04231444,_hypernym,03441112,0
05695232,_derivationally_related_form,01165290,0
01072565,_derivationally_related_form,00530829,0
03173524,_derivationally_related_form,01693324,0
01703613,_hypernym,01701858,0
00750532,_derivationally_related_form,07169480,0
01017826,_derivationally_related_form,07191279,0
12857779,_hypernym,12858397,0
04216963,_hypernym,03470387,0
07472657,_derivationally_related_form,01926311,0
02191449,_hypernym,01788730,0
00698004,_synset_domain_topic_of,09559201,0
03194812,_hypernym,00368939,0
01808218,_verb_group,00699485,0
07324917,_hypernym,07323922,0
02654442,_derivationally_related_form,05988097,0
00596644,_derivationally_related_form,07285403,0
01368192,_also_see,00909363,0
00580512,_derivationally_related_form,10362428,0
09110422,_has_part,08563627,0
10584853,_hypernym,10223744,0
05531161,_hypernym,05301752,0
01031256,_derivationally_related_form,06275634,0
12725738,_hypernym,12725521,0
13085113,_hypernym,11898639,0
13867641,_hypernym,13886260,0
03654826,_hypernym,04119892,0
01288052,_derivationally_related_form,03669886,0
03306610,_hypernym,04501018,0
10541229,_derivationally_related_form,00592795,0
02728763,_hypernym,03485997,0
04546855,_has_part,03479952,0
00877083,_derivationally_related_form,06417598,0
00320681,_derivationally_related_form,01257542,0
07145508,_hypernym,07146300,0
00223983,_hypernym,00224260,0
09875979,_hypernym,06255354,0
04981044,_hypernym,05714161,0
13487207,_derivationally_related_form,02540347,0
08597727,_hypernym,08688247,0
08511777,_hypernym,08511241,0
10783539,_derivationally_related_form,00004819,0
08995515,_instance_hypernym,08519299,0
04974681,_hypernym,04972801,0
01508368,_hypernym,01509079,0
05834567,_hypernym,05834758,0
10169796,_derivationally_related_form,02000547,0
07993279,_member_meronym,07993109,0
02068413,_hypernym,02068745,0
14322248,_hypernym,14469766,0
00771133,_hypernym,00794079,0
02037272,_also_see,02588099,0
00858781,_derivationally_related_form,07252378,0
05146739,_derivationally_related_form,00933154,0
01322509,_hypernym,01356038,0
10839791,_instance_hypernym,10451263,0
04012084,_hypernym,04012482,0
02918271,_derivationally_related_form,04009552,0
02219901,_member_meronym,02221414,0
08849226,_instance_hypernym,08695198,0
04094859,_hypernym,03945167,0
00791372,_hypernym,02183442,0
07376937,_hypernym,11480930,0
09109444,_has_part,09438554,0
01028748,_hypernym,01028640,0
00855295,_derivationally_related_form,07450549,0
10886222,_instance_hypernym,00546389,0
01662118,_derivationally_related_form,07330828,0
00607114,_derivationally_related_form,05752921,0
14154669,_hypernym,14465048,0
00744237,_hypernym,02259005,0
02459915,_hypernym,02332999,0
10722575,_hypernym,09931640,0
04689048,_derivationally_related_form,01807770,0
03087643,_derivationally_related_form,00364868,0
01858989,_member_meronym,01845627,0
00417397,_hypernym,00417859,0
02488291,_hypernym,02489589,0
05846355,_derivationally_related_form,02509287,0
07202812,_hypernym,07137950,0
14531392,_synset_domain_topic_of,06064106,0
06261744,_hypernym,06261922,0
00753973,_hypernym,00756780,0
11011398,_instance_hypernym,09940987,0
09323824,_instance_hypernym,09359803,0
02265177,_member_meronym,02263038,0
10407726,_derivationally_related_form,15278281,0
01008288,_derivationally_related_form,06469694,0
06816106,_synset_domain_topic_of,00543233,0
07579399,_derivationally_related_form,01445932,0
02461701,_member_meronym,02461556,0
13165815,_has_part,13104059,0
00087988,_verb_group,00349416,0
01001857,_synset_domain_topic_of,06161718,0
04531098,_has_part,03661340,0
00261604,_derivationally_related_form,09845999,0
05016171,_derivationally_related_form,00372958,0
10472129,_synset_domain_topic_of,06050901,0
00315986,_derivationally_related_form,01953810,0
00602255,_derivationally_related_form,05755156,0
12577000,_member_meronym,12520406,0
01455639,_hypernym,01150370,0
05808218,_derivationally_related_form,02286687,0
00642379,_derivationally_related_form,01264243,0
02306672,_hypernym,02286089,0
12710577,_hypernym,12711398,0
12154426,_hypernym,11744583,0
01786906,_derivationally_related_form,14036735,0
05015463,_derivationally_related_form,00651954,0
01739814,_derivationally_related_form,10629020,0
00113113,_derivationally_related_form,01574571,0
03017168,_derivationally_related_form,02179154,0
00453424,_hypernym,01524871,0
03979377,_hypernym,04595762,0
00809465,_derivationally_related_form,13240514,0
13260645,_hypernym,13254985,0
09868270,_derivationally_related_form,06078724,0
02685951,_also_see,01458228,0
01824532,_hypernym,01826723,0
07440979,_derivationally_related_form,01222645,0
01192510,_hypernym,02568672,0
07734017,_hypernym,07720615,0
01186810,_synset_domain_topic_of,06161718,0
13203251,_hypernym,11545524,0
04844625,_derivationally_related_form,02176178,0
02801349,_derivationally_related_form,00377169,0
11807696,_hypernym,11828247,0
00492310,_hypernym,00426608,0
01026095,_hypernym,00946105,0
09636890,_member_meronym,09644820,0
01282711,_instance_hypernym,01075117,0
02286294,_derivationally_related_form,10777299,0
09897696,_derivationally_related_form,01123415,0
04471632,_hypernym,04211001,0
08764107,_has_part,08766667,0
02624263,_derivationally_related_form,07325190,0
14989545,_hypernym,15067025,0
10251779,_derivationally_related_form,00607114,0
05331171,_has_part,05332802,0
10670483,_hypernym,00081572,0
02741960,_verb_group,01532434,0
01633578,_hypernym,10831363,0
10696251,_derivationally_related_form,02782093,0
09762821,_hypernym,00062806,0
01323958,_derivationally_related_form,00220522,0
11444117,_derivationally_related_form,00095873,0
01930672,_hypernym,01918152,0
09843443,_hypernym,09871681,0
01923414,_hypernym,01923630,0
04599396,_derivationally_related_form,06413889,0
01849221,_also_see,01885239,0
07275078,_hypernym,00336654,0
00960734,_hypernym,00960562,0
03309808,_has_part,13583724,0
11800020,_has_part,07820036,0
01642437,_hypernym,01645421,0
08820121,_has_part,09372504,0
00378985,_derivationally_related_form,01385170,0
02560823,_hypernym,02562315,0
11122114,_instance_hypernym,10043643,0
02304982,_derivationally_related_form,01014990,0
12548804,_hypernym,12932966,0
00003431,_derivationally_related_form,01253277,0
02653159,_synset_domain_topic_of,13649626,0
05405946,_hypernym,05406570,0
07651025,_hypernym,07561112,0
09178999,_derivationally_related_form,00632627,0
01848976,_hypernym,01851731,0
04161981,_derivationally_related_form,02215966,0
15258281,_hypernym,05865454,0
15075378,_hypernym,13468094,0
00386915,_derivationally_related_form,01249294,0
02016198,_member_meronym,02014646,0
08071516,_hypernym,10132145,0
12847749,_member_meronym,12838027,0
05776015,_derivationally_related_form,00918471,0
12758639,_member_meronym,12216382,0
14159887,_hypernym,14157163,0
03032811,_derivationally_related_form,01911339,0
00708128,_derivationally_related_form,05910940,0
00184117,_derivationally_related_form,00380696,0
12704636,_hypernym,13108131,0
00744758,_derivationally_related_form,00741911,0
11065345,_instance_hypernym,10528493,0
12928071,_hypernym,12928491,0
06402031,_hypernym,06471737,0
00657016,_hypernym,01089878,0
00949288,_derivationally_related_form,05861067,0
04594489,_derivationally_related_form,02080924,0
01276361,_derivationally_related_form,08593924,0
12729521,_hypernym,12725521,0
00925873,_verb_group,01627947,0
02757651,_derivationally_related_form,11494638,0
04341686,_hypernym,02777927,0
02158066,_derivationally_related_form,01319562,0
01438720,_member_meronym,01491235,0
04012260,_hypernym,03218545,0
10624540,_hypernym,09980090,0
02367363,_derivationally_related_form,10226556,0
11358065,_instance_hypernym,10705448,0
10090498,_derivationally_related_form,00732552,0
00817311,_hypernym,00818553,0
05932477,_hypernym,05933246,0
12611815,_member_meronym,12610933,0
12585512,_member_meronym,12581381,0
11667562,_hypernym,12351287,0
10240082,_hypernym,10055297,0
01152670,_verb_group,02608347,0
10042300,_derivationally_related_form,01172701,0
02619424,_hypernym,01843904,0
01391280,_hypernym,00476744,0
08251303,_member_meronym,10754449,0
04340935,_hypernym,03610098,0
11592146,_hypernym,13037124,0
00036932,_derivationally_related_form,03176084,0
01550953,_hypernym,01579488,0
06916803,_hypernym,06922045,0
07664582,_hypernym,07664007,0
02421199,_hypernym,01095899,0
10631941,_derivationally_related_form,02446819,0
00802238,_derivationally_related_form,02697120,0
04051549,_hypernym,13887509,0
02443049,_derivationally_related_form,01134861,0
12322887,_member_meronym,12212810,0
00133338,_derivationally_related_form,01416871,0
00327824,_derivationally_related_form,01877355,0
02269143,_derivationally_related_form,04893787,0
01418620,_hypernym,01390123,0
01951274,_hypernym,01968315,0
02127358,_derivationally_related_form,10717589,0
00846515,_derivationally_related_form,05658603,0
00605783,_verb_group,00914769,0
00155143,_hypernym,00158222,0
00028565,_derivationally_related_form,10627899,0
06150933,_hypernym,01624321,0
10353016,_hypernym,10465451,0
03429288,_derivationally_related_form,00920929,0
03691459,_hypernym,04292572,0
15121406,_has_part,05392744,0
10339966,_synset_domain_topic_of,01253778,0
03005769,_hypernym,02728440,0
00445055,_hypernym,07352190,0
02585489,_derivationally_related_form,00422551,0
14421139,_hypernym,05249420,0
08774546,_instance_hypernym,08633957,0
14255234,_hypernym,14080622,0
01729133,_member_meronym,01726960,0
05650820,_has_part,02571511,0
00787049,_derivationally_related_form,07194499,0
13955461,_derivationally_related_form,00927017,0
02147824,_derivationally_related_form,10027590,0
09697771,_hypernym,09692624,0
01994442,_verb_group,02102840,0
01264336,_derivationally_related_form,06779310,0
05814291,_hypernym,05815517,0
02264397,_derivationally_related_form,09764201,0
01277938,_instance_hypernym,00956485,0
01215902,_hypernym,01216515,0
02360274,_derivationally_related_form,10681557,0
10311661,_hypernym,10788852,0
04683136,_hypernym,04680465,0
14168176,_hypernym,14189837,0
06372095,_derivationally_related_form,00135285,0
09058071,_instance_hypernym,08633957,0
11938977,_hypernym,12774127,0
10378780,_derivationally_related_form,01510576,0
00025654,_hypernym,00025985,0
02550296,_hypernym,02550698,0
00527872,_derivationally_related_form,01709931,0
06241825,_hypernym,06236802,0
09614684,_derivationally_related_form,02554922,0
13600404,_hypernym,13614256,0
05734559,_hypernym,05735478,0
06319293,_hypernym,06287620,0
02742322,_hypernym,03450516,0
05543917,_hypernym,05285623,0
11640471,_hypernym,11641494,0
00105778,_hypernym,00854150,0
10734568,_hypernym,00584367,0
13530408,_derivationally_related_form,00237877,0
07410745,_derivationally_related_form,01415162,0
09863238,_hypernym,10110421,0
02244426,_synset_domain_topic_of,07237758,0
14550469,_derivationally_related_form,01255057,0
01534745,_derivationally_related_form,00276987,0
08722645,_instance_hypernym,09382099,0
11771924,_hypernym,11699442,0
00646738,_hypernym,02907473,0
00996969,_derivationally_related_form,05209822,0
00242146,_hypernym,07325190,0
01276970,_hypernym,01275762,0
00618057,_derivationally_related_form,00076072,0
00004819,_derivationally_related_form,00839597,0
10472799,_hypernym,11086279,0
00796392,_hypernym,00796839,0
01002956,_derivationally_related_form,02118933,0
00026941,_hypernym,00457327,0
00057486,_derivationally_related_form,02428487,0
12611479,_member_meronym,12611243,0
01642671,_member_meronym,01654429,0
02549211,_derivationally_related_form,10241024,0
02299269,_hypernym,00890100,0
02552894,_hypernym,02584145,0
08390731,_synset_domain_topic_of,01069638,0
10782471,_synset_domain_topic_of,00476389,0
02799593,_has_part,02780916,0
01157850,_synset_domain_topic_of,08057816,0
10676877,_hypernym,10645611,0
00453731,_hypernym,00582868,0
11117744,_instance_hypernym,01264336,0
09573966,_synset_domain_topic_of,01915131,0
12372520,_hypernym,09305358,0
01116968,_hypernym,10721470,0
00211110,_derivationally_related_form,00351963,0
01855032,_hypernym,01854838,0
10001882,_hypernym,10780284,0
05556595,_derivationally_related_form,01494310,0
10345804,_hypernym,09793352,0
06072275,_hypernym,06072476,0
08757569,_derivationally_related_form,02960130,0
04561422,_has_part,02973236,0
00167824,_hypernym,02552449,0
01917434,_member_meronym,01916738,0
07386614,_derivationally_related_form,01059743,0
05618056,_derivationally_related_form,07536245,0
02504562,_derivationally_related_form,13307901,0
10582154,_hypernym,10292192,0
07366799,_hypernym,05748285,0
06387980,_has_part,06589574,0
09610660,_derivationally_related_form,02384940,0
01217859,_hypernym,01218327,0
04423288,_hypernym,04481373,0
05787005,_derivationally_related_form,00788564,0
01862776,_hypernym,00354452,0
00666058,_also_see,00306102,0
14932303,_derivationally_related_form,07375781,0
12531328,_hypernym,12621619,0
09079505,_instance_hypernym,09203827,0
01961691,_hypernym,01963795,0
01002297,_hypernym,00999270,0
10009671,_hypernym,10336537,0
00014742,_derivationally_related_form,00858377,0
04683600,_hypernym,05314919,0
01776468,_derivationally_related_form,07485475,0
02445276,_hypernym,02075296,0
13960464,_derivationally_related_form,00201407,0
02795169,_has_part,02853449,0
05870180,_derivationally_related_form,02309008,0
10141364,_derivationally_related_form,06181584,0
10737431,_derivationally_related_form,01520844,0
00617989,_hypernym,04357121,0
04069276,_hypernym,03773035,0
08558770,_hypernym,00614999,0
00666058,_derivationally_related_form,05050668,0
06392935,_synset_domain_topic_of,01706889,0
10557404,_hypernym,13763058,0
09619168,_has_part,05219561,0
09722530,_derivationally_related_form,00694276,0
00444519,_similar_to,00445467,0
12002428,_hypernym,12665271,0
06546408,_hypernym,13241600,0
02657083,_member_meronym,02646985,0
07032026,_hypernym,09760913,0
01345877,_derivationally_related_form,03330947,0
01403785,_derivationally_related_form,00572043,0
01911698,_derivationally_related_form,10553235,0
14549937,_hypernym,14550195,0
06359877,_hypernym,06403393,0
13137409,_hypernym,07743902,0
00976698,_synset_domain_topic_of,02150039,0
01466303,_hypernym,01021629,0
00550282,_derivationally_related_form,00763399,0
04246855,_hypernym,02775039,0
10787470,_derivationally_related_form,01777817,0
00124442,_hypernym,01972131,0
12013323,_hypernym,09734006,0
00097394,_derivationally_related_form,14210971,0
00683280,_derivationally_related_form,05948857,0
00293760,_derivationally_related_form,00249501,0
00857784,_hypernym,00745187,0
01865197,_also_see,02123812,0
02759614,_hypernym,02761372,0
10076307,_hypernym,10006337,0
04744645,_synset_domain_topic_of,06074372,0
15187451,_hypernym,13319032,0
02229828,_verb_group,02229550,0
10050880,_derivationally_related_form,00990249,0
02461723,_derivationally_related_form,07434102,0
13469674,_hypernym,13534954,0
02660631,_derivationally_related_form,05940869,0
00682230,_hypernym,00670261,0
12720893,_hypernym,12711817,0
01981137,_member_meronym,01980993,0
00085626,_derivationally_related_form,14980784,0
02495387,_derivationally_related_form,13999206,0
07820814,_hypernym,07820960,0
00766418,_hypernym,01428578,0
10418841,_derivationally_related_form,00794079,0
01689379,_hypernym,01689752,0
00728617,_derivationally_related_form,05805475,0
05926236,_hypernym,05926358,0
01410606,_derivationally_related_form,04743024,0
01987353,_hypernym,02286089,0
09137032,_has_part,09044862,0
02962545,_hypernym,15021085,0
06725877,_hypernym,06733227,0
07717070,_hypernym,07735510,0
00707366,_also_see,01809064,0
13278375,_derivationally_related_form,02253456,0
01726390,_member_meronym,01666802,0
03578656,_synset_domain_topic_of,00509206,0
12331415,_member_meronym,12740514,0
00395797,_hypernym,00396029,0
09993252,_hypernym,10442232,0
02042342,_member_meronym,02040872,0
00321956,_derivationally_related_form,00188466,0
00946650,_derivationally_related_form,01317723,0
12670172,_member_meronym,12660009,0
03276179,_hypernym,13599547,0
06022727,_hypernym,06034301,0
09900981,_hypernym,01321456,0
14010636,_hypernym,14015596,0
09543353,_derivationally_related_form,00547300,0
02156546,_derivationally_related_form,07302836,0
12991184,_hypernym,13063269,0
02764765,_synset_domain_topic_of,08349916,0
04079244,_hypernym,04073948,0
12445848,_member_meronym,12441958,0
09818343,_hypernym,09819291,0
14236226,_hypernym,14248541,0
05023741,_derivationally_related_form,01025913,0
14638799,_hypernym,14638041,0
07497976,_hypernym,14407899,0
00665886,_derivationally_related_form,05826291,0
00923793,_derivationally_related_form,07221094,0
08612049,_has_part,08520728,0
01497736,_also_see,00903449,0
10191192,_hypernym,09926656,0
00653620,_hypernym,00644583,0
01001136,_derivationally_related_form,03338821,0
02436349,_hypernym,02437707,0
10354265,_derivationally_related_form,06050901,0
01237398,_derivationally_related_form,07381864,0
02193194,_derivationally_related_form,02743020,0
00016756,_also_see,02027003,0
00281462,_derivationally_related_form,02054864,0
00422090,_derivationally_related_form,04678908,0
02084071,_hypernym,02110341,0
04400499,_hypernym,06271778,0
07988857,_hypernym,07985628,0
02562085,_member_meronym,02553196,0
02323059,_hypernym,02479323,0
02478936,_derivationally_related_form,09842823,0
01269379,_hypernym,01252730,0
00404642,_hypernym,00404222,0
04576211,_hypernym,03538634,0
05181199,_hypernym,05178715,0
00426958,_derivationally_related_form,00230172,0
13632961,_hypernym,13636648,0
01620854,_derivationally_related_form,05868477,0
00023646,_derivationally_related_form,00365446,0
06742426,_hypernym,07139151,0
07188685,_derivationally_related_form,02534936,0
02064131,_derivationally_related_form,08183398,0
01089483,_derivationally_related_form,10584021,0
00464651,_hypernym,00467719,0
02973017,_hypernym,02962200,0
07678193,_hypernym,13359690,0
02686568,_hypernym,03510583,0
02997607,_hypernym,03262519,0
14986004,_hypernym,04956594,0
01705717,_hypernym,01480336,0
09048880,_has_part,09129442,0
11406314,_instance_hypernym,02874876,0
09855630,_synset_domain_topic_of,06074372,0
01596056,_hypernym,01560184,0
10672908,_derivationally_related_form,00800421,0
07697100,_has_part,07676602,0
01145163,_hypernym,02001461,0
08431721,_member_meronym,08388636,0
06065819,_has_part,06103270,0
08110373,_synset_domain_topic_of,06074372,0
02260183,_member_meronym,02273120,0
01157138,_derivationally_related_form,02340360,0
08157672,_hypernym,07972279,0
00213223,_synset_domain_topic_of,09963320,0
03873064,_derivationally_related_form,01487311,0
00358431,_derivationally_related_form,09315159,0
12235479,_hypernym,12750767,0
01097500,_hypernym,01098452,0
06960778,_hypernym,09991867,0
00365471,_hypernym,07355887,0
13905572,_hypernym,13906767,0
08502797,_instance_hypernym,09453008,0
02112891,_derivationally_related_form,05044387,0
09843956,_derivationally_related_form,01415162,0
03082979,_has_part,03962685,0
13395296,_hypernym,14399852,0
05769314,_derivationally_related_form,01636221,0
12381931,_hypernym,12667964,0
01111016,_derivationally_related_form,04841358,0
01194938,_derivationally_related_form,10362428,0
00521874,_hypernym,00382635,0
04404412,_derivationally_related_form,00969260,0
13726562,_hypernym,13722340,0
02244603,_synset_domain_topic_of,07250034,0
02290461,_derivationally_related_form,10782791,0
01566509,_member_meronym,01566386,0
01558440,_derivationally_related_form,00397953,0
01793818,_member_meronym,01801371,0
00696189,_derivationally_related_form,00142665,0
05150588,_derivationally_related_form,00431447,0
02612234,_hypernym,08951077,0
00355955,_verb_group,01986806,0
01033714,_synset_domain_topic_of,08086356,0
04717139,_hypernym,04728376,0
10321126,_hypernym,09804343,0
07996412,_hypernym,14454450,0
12734722,_member_meronym,11909353,0
02039544,_derivationally_related_form,04467665,0
00245289,_derivationally_related_form,07443210,0
01795428,_derivationally_related_form,06693744,0
02130524,_also_see,02240881,0
14619225,_derivationally_related_form,14033587,0
13080471,_member_meronym,13077479,0
