head,relation,tail,label
Evergrey,associatedMusicalArtist,Symfonia,0
MyGRAIN,associatedMusicalArtist,Evergrey,0
Bone_Crusher_(rapper),associatedBand,Diamond_(rapper),0
Bone_Crusher_(rapper),associatedMusicalArtist,Diamond_(rapper),0
Bob_Packwood,successor,Daniel_Patrick_Moynihan,0
CS_Hammam-Lif,cinematography,Michael_Spiller,0
Pontiac_Torrent,manufacturer,General_Motors,0
BMW_3/20,layout,AWD_(vehicle),0
Honda_Crosstour,vehicle,Opel_Vectra,0
Honda_Crosstour,vehicle,Saab_9-3,0
The_Child_and_the_Killer,spouse,Patricia_Driscoll,0
Helma_Sanders-Brahms,birthPlace,Toluca,0
69th_Infantry_Regiment_(New_York),battle,Battle_of_Appomattox_Court_House,0
Steve_DiGiorgio,hometown,"Concord,_California",0
Rachid_Taoussi,relative,Wednesday_Addams,0
Un-Man,starring,Edward_Judd,0
"John_Brown_(footballer,_born_1962)",team,Clyde_F.C.,0
Dion_Dublin,team,Wrexham_F.C.,0
Jock_Stirling,team,Kirkintilloch_Rob_Roy_F.C.,0
"Hugh_Pigot_(Royal_Navy_officer,_born_1722)",birthPlace,Bristol,0
Kia_Cee'd,assembly,Toluca,0
Hyundai_i30,assembly,Kaliningrad,0
Jesús_Padilla_Gálvez,influenced,Bertrand_Russell,0
Always_Together,constructionMaterial,Wrought_iron,0
Halyvourgiki_Hellenic_Steel_Industry_S.A.,constructionMaterial,Steel,0
Take_Me_Home_(Cher_album),associatedBand,Mickey_Finn's_T-Rex,0
Take_Me_Home_(Cher_album),associatedMusicalArtist,Mickey_Finn's_T-Rex,0
Pink_Anvil,recordLabel,Twisted_Nerve_Records,0
W_Network,subsidiary,Debmar-Mercury,0
Privilege_(film),distributor,Alliance_Atlantis,0
Thou_Art_Lord,recordLabel,Osmose_Productions,0
Khronos_(Rotting_Christ_album),associatedMusicalArtist,Thou_Art_Lord,0
Smoulder_(song),formerBandMember,Mike_Glita,0
Mike_Glita,formerBandMember,Senses_Fail,0
Today_in_New_York,network,Lebanese_Broadcasting_Corporation_International,0
Cledus_T._Judd,associatedBand,Chiodos,0
Cledus_T._Judd,associatedMusicalArtist,Chiodos,0
W._A._Criswell,routeJunction,"Overland_Park,_Kansas",0
The_Wall_Street_Shuffle,routeJunction,U.S._Route_54,0
"Mobile,_Alabama",routeJunction,"Eutaw,_Alabama",0
"Eutaw,_Alabama",routeStart,"Mobile,_Alabama",0
Interstate_75,routeJunction,"Selma,_North_Carolina",0
Dresdner_Kleinwort,location,"Halifax,_Nova_Scotia",0
Julian_Tuwim,influencedBy,Leconte_de_Lisle,0
Leconte_de_Lisle,influenced,Julian_Tuwim,0
São_Tomé_and_Príncipe,primeMinister,Miguel_Trovoada,0
Portable_Document_Format,product,Speech_synthesis,0
Speech_synthesis,product,Portable_Document_Format,0
Lewis_Williams_Douglas,birthPlace,"Tucson,_Arizona",0
Michael_Bennet,almaMater,Colorado_College,0
Maya_Kazan,successor,Michael_Bennet,0
Michael_Bennet,predecessor,Ben_Nighthorse_Campbell,0
There's_Something_About_Paulie,writer,Alan_Brennert,0
The_Lake_(1998_film),guest,Robert_Costanzo,0
Wynford_Vaughan-Thomas,employer,Channel_5_(UK),0
The_Last_Time_(Agnetha_Fältskog_song),starring,Billy_Jayne,0
Cunter_(band),bandMember,Wade_MacNeil,0
Wade_MacNeil,associatedBand,Cunter_(band),0
Wade_MacNeil,associatedMusicalArtist,Cunter_(band),0
Jana_Della_Rosa,restingPlace,"Bentonville,_Arkansas",0
"Lyon_Playfair,_1st_Baron_Playfair",successor,"William_Monsell,_1st_Baron_Emly",0
Little_Miss_Marker_(1980_film),producer,Stanley_Donen,0
Housesitter,starring,Walter_Matthau,0
The_Revengers_(novel),literaryGenre,Thriller_(genre),0
Fever_Dream_(novel),publisher,Random_House,0
The_Bourne_Sanction,subsequentWork,The_Bourne_Ultimatum,0
"Nakatsu,_Ōita",author,Fuyumi_Ono,0
Dzongkha,developer,Atari_Games,0
San_Francisco_Rush_2049,publisher,Atari_Games,0
John_F._McKeon,successor,Vladimir_Semichastny,0
WBZS,routeJunction,"Roanoke,_Virginia",0
John_W._Eggleston,routeJunction,"Burkeville,_Virginia",0
"Honey,_I_Shrunk_the_Kids:_The_TV_Show",director,John_Landis,0
Richard_Warwick,district,Gravesham,0
Leonard_Greene,occupation,Sheriff,0
Adzuna,regionServed,Luxembourg,0
HBO_Europe,regionServed,Slovakia,0
In_the_Reins,subsequentWork,Feast_of_Wire,0
Live_Innocence!,bandMember,Clawfinger,0
Live_Innocence!,formerBandMember,Clawfinger,0
Hot_Rail,recordedIn,"Tucson,_Arizona",0
Jon_Trickett,birthPlace,"Rothwell,_West_Yorkshire",0
Lizzy_Borden_(band),formerBandMember,Keri_Kelli,0
Robert_Marlow,associatedBand,The_Assembly,0
The_Assembly,associatedBand,Robert_Marlow,0
Robert_Marlow,associatedMusicalArtist,The_Assembly,0
The_Assembly,associatedMusicalArtist,Robert_Marlow,0
Kiss_You_Back,producer,George_Clinton_(musician),0
Bad_Manners,hometown,Leeds,0
Masada_(band),associatedBand,Fantômas_(band),0
Masada_(band),associatedMusicalArtist,Fantômas_(band),0
Massively_multiplayer_online_role-playing_game,district,"Littleborough,_Greater_Manchester",0
Vorona_River_(Romania),rightTributary,Moldova_River,0
Da_Hool,hometown,Hanover,0
Louise_Stutes,deathPlace,Washington_(state),0
Matt_Miller_(musician),associatedBand,Damnation_A.D.,0
Matt_Miller_(musician),associatedMusicalArtist,Damnation_A.D.,0
Pulse_Pounders,distributor,Sonet_Film,0
Panachaiki_G.E.,tenant,Iraklis_1908_Thessaloniki_F.C.,0
Christopher_Daniel_Barnes,producer,Hawk_Koch,0
List_of_Nightwish_band_members,hometown,Goirle,0
List_of_Nightwish_band_members,associatedBand,Nightwish,0
Irene_Jansen,associatedBand,ReVamp,0
List_of_Nightwish_band_members,associatedMusicalArtist,Nightwish,0
Irene_Jansen,associatedMusicalArtist,ReVamp,0
Nat_Geo_People,sisterStation,Nat_Geo_Wild,0
Nigel_Adkins,birthPlace,"Glen_Cove,_New_York",0
Jeff_Healey,associatedBand,Herbie_Mann,0
Jeff_Healey,associatedMusicalArtist,Herbie_Mann,0
Ryan_Cabrera,riverMouth,Northwest_Branch_Anacostia_River,0
John_Linder,city,"Cedar_City,_Utah",0
Underground_Ernie,presenter,Gary_Lineker,0
Take_That:_The_Ultimate_Tour,artist,Eels_(band),0
Reno_Divorce,bandMember,"David_Hidalgo,_Jr.",0
Brent_Liles,formerBandMember,Frank_Agnew,0
Reno_Divorce,formerBandMember,Brent_Liles,0
Andy_DeMize,hometown,"Fullerton,_California",0
Deltatheridiidae,order,Gymnophiona,0
The_Claim,producer,Andy_Paterson,0
Kidnapped_(TV_series),editing,Trevor_Waite,0
Max_Dehn,notableStudent,Svante_Arrhenius,0
Judas_Kiss_(1998_film),starring,Rebecca_Gayheart,0
Gordon_Downie,bandMember,Mike_Belitsky,0
Pink_Anvil,recordLabel,Outside_Music,0
Gordon_Downie,associatedBand,The_Unintended,0
Gordon_Downie,associatedMusicalArtist,The_Unintended,0
"Lackawaxen_Township,_Pike_County,_Pennsylvania",type,Local_councils_of_Malta,0
"Borca,_Neamț",leaderParty,Nationalist_Movement_Party,0
It_Doesn't_Have_to_Be_This_Way,recordLabel,Warlock_Records,0
Doug_Cranmer,predecessor,Amédée_E._Forget,0
Imagineering_(company),associatedBand,Steve_Gibbons_(musician),0
Imagineering_(company),associatedMusicalArtist,Steve_Gibbons_(musician),0
Syarhey_Amelyanchuk,birthPlace,Minsk,0
Angels_&_Demons_(film),starring,Robert_Duvall,0
XHBC-TDT,formerBroadcastNetwork,TheCoolTV,0
Ain't_No_'Bout-A-Doubt_It,cinematography,Jerzy_Zieliński,0
8_x_10_Tasveer,writer,James_Orr_(filmmaker),0
Phantom_of_the_Rue_Morgue,isPartOf,Galmudug,0
Devon_Sproule,genre,Contemporary_classical_music,0
Kozhikode,leaderName,Flemish_Government,0
Stephen_Perkins,producer,Tchad_Blake,0
Albert_Ernest_Kitson,almaMater,University_of_Adelaide,0
She's_Like_the_Wind,starring,Patrick_Swayze,0
Walter_Matthau,knownFor,"Hello,_Dolly!_(film)",0
"Mithila,_India",isPartOf,Bihar,0
Lahn,origin,Germany,0
Zeppelin-Staaken_R.V,wineRegion,Germany,0
From_the_Terrace,starring,Robert_Shaw_(British_actor),0
"Stacy_Keach,_Sr.",author,Michael_Reaves,0
7_Seconds_(film),executiveProducer,Donald_Kushner,0
Conan_and_the_Young_Warriors,company,Atlantic_Entertainment_Group,0
Town_Without_Pity,director,Guy_Green_(filmmaker),0
Maya_Kazan,almaMater,College_of_the_Holy_Cross,0
Peter_Tinley,successor,Lee_Zeldin,0
Memphis_Beat,location,"Shaker_Heights,_Ohio",0
Josef_von_Sternberg,notableWork,Daniel_Pinkwater,0
The_Last_Time_(Agnetha_Fältskog_song),part,Kwara,0
Bad_Reputation_(Joan_Jett_song),creator,Paul_Feig,0
Paul_Feig,openingTheme,Bad_Reputation_(Joan_Jett_song),0
Aleksandr_Prokopenko,bandMember,Mark_Griffiths,0
Jessica_Walter,starring,George_Segal,0
Yuriy_Putrash,team,FC_Dynamo_Kyiv,0
Tim_Rogers_(musician),formerBandMember,Tex_Perkins,0
John_Safran_vs_God,knownFor,John_Safran's_Music_Jamboree,0
Richard_Lowenstein,knownFor,John_Safran_vs_God,0
Pink_Anvil,recordLabel,Edel_AG,0
Edward_Everett,successor,Isaac_C._Bates,0
Thomas_Holliday_Hicks,successor,Edward_Everett,0
Edward_Everett,predecessor,Isaac_C._Bates,0
Leatherwolf,genre,Horror_punk,0
British_Virgin_Islands,ethnicGroup,Japanese_people,0
Shamita_Shetty,residence,Mumbai,0
Delta_Force:_Black_Hawk_Down,genre,Comics,0
Jonathan_Cecil,birthPlace,Notting_Hill,0
Samuel_Smith_(Upper_Canada_politician),almaMater,Marlborough_College,0
Lee_Hi,hometown,South_Korea,0
World_(album),genre,K-pop,0
Battle_of_Britain,isPartOfMilitaryConflict,North_African_Campaign,0
Scheibenwischer,network,Das_Erste,0
Block_Entertainment,distributingLabel,RED_Distribution,0
Block_Entertainment,distributingCompany,RED_Distribution,0
Carolina_County_Ball,associatedBand,Elf_(band),0
Carolina_County_Ball,associatedMusicalArtist,Elf_(band),0
Porky_Freeman,birthPlace,"Salem,_Oregon",0
Assassin's_Creed_II,successor,William_Barnard_Rhodes,0
Assassin's_Creed_II,associate,William_Barnard_Rhodes,0
G.rev,owner,Nippon_TV,0
G.rev,owningCompany,Nippon_TV,0
Battle_of_Gettysburg,commander,John_Newton_(engineer),0
PPSh-41,designer,Sukhoi,0
LaPorte_CPAs_and_Business_Advisors,regionServed,Louisiana,0
Presidencies_and_provinces_of_British_India,isPartOf,Khyber_Pakhtunkhwa,0
Togolese_Championnat_National,subsequentWork,Fasciinatiion,0
A_Kind_of_Magic,recordLabel,Alchemy_Records_(Japan),0
Kotak_Mahindra_Bank,location,Mumbai,0
Ernest_Barnes,doctoralStudent,Carol_W._Greider,0
Indonesia's_Got_Talent,network,CBBC,0
William_Donald_Schaefer,lieutenant,Kathleen_Kennedy_Townsend,0
Yitzhak_Katznelson,nationality,Mandatory_Palestine,0
Abul_A'la_Maududi,nationality,Demographics_of_Jordan,0
Yitzhak_Katznelson,stateOfOrigin,Mandatory_Palestine,0
Ze'ev_Seltzer,stateOfOrigin,Demographics_of_Jordan,0
Nick_Bacon,successor,Hershel_W._Gober,0
Man_About_the_House,starring,Tessa_Wyatt,0
Man_About_the_House,starring,David_Kelly_(actor),0
Mean_Machine_(film),previousWork,Man_About_the_House,0
Belemnia,order,Micromonosporaceae,0
John_Wells_(jockey),capital,San_Francisco_de_Macorís,0
"George_Hamilton-Gordon,_4th_Earl_of_Aberdeen",successor,"Granville_Leveson-Gower,_2nd_Earl_Granville",0
Beowulf_(2007_film),starring,Neve_Campbell,0
Zee_Entertainment_Enterprises,headquarter,Mumbai,0
Bun_B,associatedBand,Lil'_Keke,0
Lil'_Keke,associatedMusicalArtist,Bun_B,0
Bun_B,associatedMusicalArtist,Lil'_Keke,0
Open_Heart_(TV_series),executiveProducer,Joe_Davola_(TV_producer),0
Joe_Davola_(TV_producer),location,"Wilmington,_North_Carolina",0
Samuel_C._C._Ting,almaMater,Religious_studies,0
Friday_the_Thirteenth_(1933_film),starring,Will_Hay,0
The_Man_Who_Could_Work_Miracles,musicComposer,Bretton_Byrd,0
Juan_José_Collantes,team,Racing_de_Santander,0
Hameur_Bouazza,team,Atlético_de_Kolkata,0
"East_Troy,_Wisconsin",producer,Stevie_Ray_Vaughan,0
Pride_and_Joy_(Stevie_Ray_Vaughan_song),artist,Stevie_Ray_Vaughan,0
Peter_Carruthers_(philosopher),influenced,Daniel_Dennett,0
Taha_Hussein,influenced,Clifford_Geertz,0
Messerschmitt-Bölkow-Blohm,manufacturer,AgustaWestland,0
Star_Wars:_The_Clone_Wars_(2008_TV_series),previousWork,Star_Wars:_Episode_II_–_Attack_of_the_Clones,0
Star_Wars:_Episode_II_–_Attack_of_the_Clones,subsequentWork,Star_Wars:_The_Clone_Wars_(2008_TV_series),0
Carles_Benavent,birthPlace,Algeciras,0
Paul_Webster_(producer),isPartOf,Province_of_Tarragona,0
Rodolfo_Nin_Novoa,deathPlace,Montevideo,0
Djivan_Gasparyan,associatedBand,Black_Country_Communion,0
Djivan_Gasparyan,associatedMusicalArtist,Black_Country_Communion,0
Westwood_One_News,broadcastArea,Washington_metropolitan_area,0
WTOP-FM,broadcastNetwork,Westwood_One_News,0
"Madison_County,_Ohio",director,Steven_Brill_(scriptwriter),0
Leighton_O'Brien,team,D.C._United,0
William_Paredes,team,Franklin_Pierce_University,0
September_Affair,starring,Robert_Young_(actor),0
Ukrainian_Australians,related,Ukrainians_in_the_United_Kingdom,0
Ukrainians_in_the_United_Kingdom,related,Ukrainian_Australians,0
"Department_for_Business,_Innovation_and_Skills",headquarter,Colombo,0
Submarine_(2010_film),director,Mick_Thomas,0
Elan_Atias,artist,Gwen_Stefani,0
Transamerica_(film),birthPlace,"Bedford_(town),_New_York",0
Sky_Living,owningCompany,Living_TV_Group,0
Shane_Paul,team,Long_Island_Rough_Riders,0
A._J._Wood,managerClub,Baltimore_Bohemians,0
Forshaga,isPartOf,Dalarna,0
Entertainment_One_Distribution,distributingCompany,All_That_Is_Heavy,0
Birth_of_the_Cool,associatedBand,Junior_Parker,0
Birth_of_the_Cool,associatedMusicalArtist,Junior_Parker,0
The_Ant_Bully_(video_game),starring,Drew_Barrymore,0
The_Ant_Bully_(video_game),producer,John_A._Davis,0
Pacific_Lutheran_University,state,British_Columbia,0
Albert_Howard,award,Adams_Prize,0
Resist_Records,previousWork,Tin_Planet,0
Bloom_(Beach_House_album),recordLabel,679_Artists,0
DJ_Lord,associatedBand,MSTRKRFT,0
DJ_Lord,associatedMusicalArtist,MSTRKRFT,0
Ajit_Khan,deathPlace,Hyderabad_State,0
The_Big_Gamble_(1961_film),writer,David_Duncan_(writer),0
Winter_Meeting,starring,Stephen_Boyd,0
John_A._Mead,deathPlace,"Springfield,_Vermont",0
Splitting_Heirs,starring,Amanda_Peet,0
Princes_Highway,routeJunction,CityLink,0
CityLink,routeJunction,Princes_Highway,0
Pooyan,computingPlatform,Atari_5200,0
We_Must_Obey,associatedBand,Fu_Manchu_(band),0
We_Must_Obey,associatedMusicalArtist,Fu_Manchu_(band),0
Summer_Nights_(Grease_song),starring,John_Travolta,0
Joey_Sturgis,associatedMusicalArtist,Zavalaz,0
GM_Epsilon_platform,vehicle,Pontiac_Torrent,0
María_de_los_Ángeles_Alvariño_González,field,Biologist,0
CAMI_Automotive,predecessor,General_Motors,0
Ghost_Rider:_Spirit_of_Vengeance,starring,Chris_Evans_(actor),0
Nainital_Bank,service,Investment,0
Wheat,family,Malvaceae,0
Zunzgen,type,Biscuit,0
Allen_Lanier,bandMember,Virgin_Steele,0
Sigmaringen_(district),parentCompany,Holtzbrinck_Publishing_Group,0
Battle_of_Plattsburgh,place,Baltimore,0
Douglas_Rodrigues_(footballer),team,Brown_Bears,0
Sitmar_Cruises,regionServed,Africa,0
RMS_Carinthia_(1955),regionServed,Central_America,0
Viz_Media_Europe,regionServed,South_America,0
Jane_and_the_Dragon_(TV_series),spouse,Lauren_Faust,0
Herbert_H._Lehman,part,Gmina_Wielopole_Skrzyńskie,0
Wynn_Resorts,industry,Gambling,0
Adriaan_Cornelis_Zaanen,mainInterest,Action_theory_(philosophy),0
Javi_Hernández,team,Stabæk_Fotball,0
Marcus_Bergholtz,managerClub,Stabæk_Fotball,0
SC_Cham,neighboringMunicipality,Maschwanden,0
Double_Take_(Petra_album),previousWork,In_Concert_Volume_Two_(Amy_Grant_album),0
Western_Allied_invasion_of_Germany,place,South_Korea,0
People_Like_Us_(film),director,Mani_Ratnam,0
Roja,producer,Mani_Ratnam,0
Guru_(2007_film),writer,Mani_Ratnam,0
Mani_Ratnam,musicComposer,A._R._Rahman,0
Chevrolet_Corvette,relatedMeanOfTransportation,Citroën_LNA,0
Pizzicato_Five,hometown,Setagaya,0
69/96,associatedBand,Pizzicato_Five,0
69/96,associatedMusicalArtist,Pizzicato_Five,0
"Johnson_County,_Iowa",subsequentWork,Spot_the_Pigeon,0
The_Monster_(song),associatedBand,Twiztid,0
The_Monster_(song),associatedMusicalArtist,Twiztid,0
György_Márkus,birthPlace,Miskolc,0
Attila_Kuttor,birthPlace,Kingdom_of_Hungary_(1920–46),0
MTV_Türkiye,predecessor,MTV_Hits,0
MTV_Hits,successor,Logo_TV,0
Lega_Pro_Seconda_Divisione,associatedBand,One_in_a_Million_(band),0
Michael_Gershman_(director),associatedMusicalArtist,One_in_a_Million_(band),0
Battle_of_Mine_Run,place,"Dinwiddie_County,_Virginia",0
Wendell_Meredith_Stanley,award,In_the_Heat_of_the_Sun,0
All_That_Jazz_(film),executiveProducer,Daniel_Melnick,0
Brian_Paddon,birthPlace,Livno,0
Metropolitan_Transit_Authority_of_Harris_County,previousWork,Peter_Gabriel_(1980_album),0
PPSh-41,usedInWar,Laotian_Civil_War,0
SVT-40,usedInWar,Cambodian_Civil_War,0
Fundação_Getúlio_Vargas,city,Tilburg,0
Fair_(band),hometown,"Olympia,_Washington",0
Four_Feather_Falls,product,Captain_Scarlet_and_the_Mysterons,0
Laurie_R._King,president,Liu_Shaoqi,0
Paraceltitidae,predecessor,Liu_Shaoqi,0
Skies_the_Limit,artist,Fleetwood_Mac,0
José_Luis_Sáenz_de_Heredia,spouse,Madeleine_Renaud,0
Bopyridae,order,Scolecophidia,0
Georges_Valmier,deathPlace,Angoulême,0
Ridgeriders,subsequentWork,Misfits_(Sara_Hickman_album),0
Nick_Mulvey,previousWork,Necessary_Angels,0
Me_First_and_the_Gimme_Gimmes,bandMember,Face_to_Face_(punk_band),0
Me_First_and_the_Gimme_Gimmes,formerBandMember,Face_to_Face_(punk_band),0
Viva_Death,associatedBand,Me_First_and_the_Gimme_Gimmes,0
Me_First_and_the_Gimme_Gimmes,associatedBand,Viva_Death,0
Viva_Death,associatedMusicalArtist,Me_First_and_the_Gimme_Gimmes,0
Me_First_and_the_Gimme_Gimmes,associatedMusicalArtist,Viva_Death,0
Louise_Stutes,deathPlace,"Olympia,_Washington",0
Maria_Cantwell,successor,Hugh_Mitchell_(politician),0
Hugh_Mitchell_(politician),lieutenant,Victor_Aloysius_Meyers,0
The_Sadies,hometown,"Halifax,_Nova_Scotia",0
Stam1na,associatedBand,Sentenced,0
Narapati_I_of_Ava,birthPlace,"Sandusky,_Ohio",0
Ruggero_Mastroianni,frazioni,Teramo,0
Lucian_Burdujan,team,Akratitos_F.C.,0
Zodiac_(rock_band),bandMember,Necrophagist,0
FC_Girondins_de_Bordeaux,coach,Gernot_Rohr,0
The_Fear_(The_Twilight_Zone),isPartOf,Duarte_Province,0
Sarath_Fonseka,lieutenancyArea,Kirkcudbrightshire,0
The_Right_Stuff_(film),openingTheme,"Yo_soy_Betty,_la_fea",0
The_Wendy_Williams_Show,executiveProducer,"Yo_soy_Betty,_la_fea",0
Bloodbrothers_(1978_film),person,"Yo_soy_Betty,_la_fea",0
Don't_Believe_the_Hype,artist,Public_Enemy_(music_group),0
Pink_Anvil,recordLabel,Warner/Chappell_Music,0
Flying_Saucer_Attack,hometown,Newcastle_upon_Tyne,0
WGMG,producer,Martin_Hannett,0
Bentley_S3,predecessor,Rolls-Royce_Silver_Dawn,0
Harald_von_Hirschfeld,battle,Siege_of_Sevastopol_(1941–42),0
Pawan_Kalyan,birthPlace,Phnom_Penh,0
Take_Me_Home_(Cher_album),producer,Peter_Wade_Keusch,0
Juventud_de_Pergamino,ground,"Sarandí,_Buenos_Aires",0
List_of_members_of_the_Clash,associatedBand,Joe_Strummer,0
List_of_members_of_the_Clash,associatedMusicalArtist,Joe_Strummer,0
Order_of_the_Rising_Sun,sisterStation,MTV_Classic_(Australia_and_New_Zealand),0
Adam_Buxton,birthPlace,Cheam,0
Stuyvesant_High_School,city,"Allentown,_Pennsylvania",0
Onkaparinga_Valley_Road,city,"Mount_Barker,_South_Australia",0
"Mount_Barker,_South_Australia",routeJunction,Onkaparinga_Valley_Road,0
Valery_Todorovsky,residence,Soviet_Union,0
Vehicle_(The_Clean_album),subsequentWork,He_Knows_You_Know,0
Curve_Digital,product,Sheet_music,0
Petronas,foundationPlace,Kuala_Lumpur,0
The_Firm_(Malaysian_TV_series),locationCity,Kuala_Lumpur,0
The_Brothers_Schellenberg,subsequentWork,Steady_Diet_of_Nothing,0
Radiator_(album),producer,Super_Furry_Animals,0
Hometown_Unicorn,artist,Super_Furry_Animals,0
Colour_My_World_(Chicago_song),producer,Chicago_(band),0
Colour_My_World_(Chicago_song),artist,Chicago_(band),0
Mahan_(horse),award,American_Champion_Male_Turf_Horse,0
Marcelo_Ramiro_Camacho,team,Saint_Francis_High_School_(Mountain_View),0
Jorginho_Putinatti,team,SC_Sagamihara,0
Charlie_Drake,birthPlace,"Navarro_County,_Texas",0
Low_Pop_Suicide,subsequentWork,"Hello,_Goodbye",0
LEW_Hennigsdorf,location,Circuit_Bremgarten,0
Lester_Meléndez,birthPlace,"Oreland,_Pennsylvania",0
1968_New_Zealand_Grand_Prix,secondDriver,Chris_Amon,0
1968_New_Zealand_Grand_Prix,thirdDriver,Chris_Amon,0
1976_Dutch_Grand_Prix,poleDriver,Mario_Andretti,0
History_of_Derby_County_F.C._(1967–present),location,Autódromo_Hermanos_Rodríguez,0
1954_Spanish_Grand_Prix,thirdTeam,Shadow_Racing_Cars,0
Doña_Juana_(film),fastestDriverTeam,Tyrrell_Racing,0
Doña_Juana_(film),firstDriverTeam,Tyrrell_Racing,0
Doña_Juana_(film),secondTeam,Tyrrell_Racing,0
1968_United_States_Grand_Prix,firstDriver,Mario_Andretti,0
1971_World_Championship_Victory_Race,secondDriver,Jody_Scheckter,0
1971_World_Championship_Victory_Race,secondDriverCountry,South_Africa,0
Daveyton,thirdTeam,Tyrrell_Racing,0
R70_road_(South_Africa),country,South_Africa,0
1976_Japanese_Grand_Prix,thirdDriver,Mario_Andretti,0
1989_British_Grand_Prix,poleDriver,Alain_Prost,0
1993_Hungarian_Grand_Prix,firstDriver,Alain_Prost,0
2001_German_Grand_Prix,location,Hockenheimring,0
1972_German_Grand_Prix,location,Hockenheim,0
1993_Hungarian_Grand_Prix,secondDriver,Alain_Prost,0
1985_German_Grand_Prix,fastestDriver,Alain_Prost,0
1985_German_Grand_Prix,location,Circuit_Paul_Ricard,0
2003_German_Grand_Prix,thirdDriver,Jacques_Villeneuve,0
1984_German_Grand_Prix,fastestDriver,Jacques_Villeneuve,0
1983_German_Grand_Prix,secondDriver,Jacques_Villeneuve,0
1998_German_Grand_Prix,firstDriverCountry,Germany,0
Greta_Kuckhoff,politicalPartyInLegislature,Portuguese_Communist_Party,0
City_Index_Group,location,Buckinghamshire,0
2003_German_Grand_Prix,poleDriverCountry,Germany,0
Uno_(song),recordedIn,Polar_Studios,0
Sospeter_Muhongo,almaMater,University_of_Kiel,0
Tata_Safari_Storme,assembly,Montevideo,0
Straight_Outta_Compton:_N.W.A_10th_Anniversary_Tribute,associatedBand,The_Dangerous_Crew,0
Straight_Outta_Compton:_N.W.A_10th_Anniversary_Tribute,associatedMusicalArtist,The_Dangerous_Crew,0
Traffic_Jam_(film),guest,David_Brian,0
C._N._R._Rao,almaMater,University_of_Lausanne,0
Alan_Greenspan,predecessor,Margaret_Hamburg,0
Everclear_(band),recordLabel,Slap-a-Ham_Records,0
"Steve_Jones_(footballer,_born_1976)",team,Fort_Lauderdale_Strikers,0
Daryl_Shore,managerClub,Miami_United_F.C.,0
A.S.D._Portogruaro,ground,Piacenza,0
A.S.D._Portogruaro,season,2013–14_Serie_D,0
Kazu_Makino,formerBandMember,Miki_Fujimoto,0
Miki_Fujimoto,hometown,Honshu,0
Alemannia_Aachen,manager,Dieter_Hecking,0
Hong_Deok-young,birthPlace,South_Korea,0
John_S._Carter,associatedBand,Tina_Turner,0
John_S._Carter,associatedMusicalArtist,Tina_Turner,0
A.C._Pavia,season,2014–15_Serie_B,0
Desjardins_Group,location,Zürich,0
Heinz_Barmettler,keyPerson,Gottlieb_Duttweiler,0
1994–95_Juventus_F.C._season,product,On2_Technologies,0
University_of_Southern_California,parentCompany,Mitsubishi_UFJ_Financial_Group,0
Paul_Serruys,birthPlace,Leuven,0
We_Must_Obey,producer,Juliana_Hatfield,0
We_Must_Obey,artist,Juliana_Hatfield,0
David_Reyne,formerBandMember,Simon_Binks,0
Simon_Binks,formerBandMember,David_Reyne,0
Hong_Deok-young,nationality,South_Korea,0
Heo_Kyung-hwan,stateOfOrigin,South_Korea,0
Adam_Bowman,birthPlace,"Littleton,_Massachusetts",0
Ronald_Tinker,battle,New_Zealand_Wars,0
AJ+,author,Al_Jazeera_English,0
Vijay_Deenanath_Chauhan,child,Mahaakshay_Chakraborty,0
Babooshka_(song),previousWork,Never_for_Ever,0
Babooshka_(song),subsequentWork,The_Dreaming_(album),0
Terry_W._Gee,almaMater,Valparaiso_University,0
Luther_Youngdahl,predecessor,Alexander_Shelepin,0
Martha_Coakley,governor,Jane_Swift,0
FIA_Formula_Two_Championship,relatedMeanOfTransportation,Jeep_Cherokee_(XJ),0
Richard_Lowenstein,author,John_Safran,0
John_Safran_vs_God,director,Lynn-Maree_Milburn,0
Richard_Lowenstein,presenter,John_Safran,0
John_Safran,executiveProducer,Richard_Lowenstein,0
John_Safran,producer,Richard_Lowenstein,0
John_Safran,subsequentWork,John_Safran_vs_God,0
Let_the_Sunshine_In_(album),writer,Holland–Dozier–Holland,0
Welcome_2_the_Party_(Ode_2_the_Old_School),producer,Lamont_Dozier,0
Baby_Love,previousWork,Come_See_About_Me,0
Tetris_Ultimate,previousWork,Repeater_(album),0
Pisces_Iscariot,musicComposer,Billy_Corgan,0
Salomea_of_Berg,birthPlace,"Baytown,_Texas",0
Evolution_(Journey_album),producer,Kevin_Shirley,0
Iñigo_Urkullu,profession,Prosecutor,0
Moselle_Franconian_dialects,spokenIn,Finland,0
Eddie_Money,associatedBand,The_Ronettes,0
The_Ronettes,associatedBand,Eddie_Money,0
Eddie_Money,associatedMusicalArtist,The_Ronettes,0
The_Ronettes,associatedMusicalArtist,Eddie_Money,0
I_Can't_Help_Myself_(Sugar_Pie_Honey_Bunch),subsequentWork,Come_See_About_Me,0
I_Can't_Help_Myself_(Sugar_Pie_Honey_Bunch),previousWork,Baby_Love,0
I_Can't_Help_Myself_(Sugar_Pie_Honey_Bunch),subsequentWork,Stop!_In_the_Name_of_Love,0
Clube_Atlético_Metropolitano,ground,Kashiwa,0
Clube_Atlético_Metropolitano,manager,Milton_Mendes,0
