head,relation,tail,label
01862557,_member_meronym,02440705,0
08331357,_hypernym,08334087,0
14723628,_derivationally_related_form,14723079,0
01628450,_member_meronym,01634092,0
01825671,_hypernym,05190804,0
00776846,_hypernym,06608728,0
02411705,_has_part,05505679,0
07222823,_hypernym,00953216,0
02398732,_member_meronym,12346448,0
00910973,_derivationally_related_form,00907147,0
00001740,_derivationally_related_form,03110322,0
05194043,_derivationally_related_form,01769843,0
01273016,_derivationally_related_form,01531265,0
14548913,_derivationally_related_form,14548343,0
01248597,_derivationally_related_form,01240514,0
04417809,_has_part,07736527,0
08929922,_member_of_domain_region,13719410,0
07644706,_hypernym,07644967,0
00306298,_hypernym,07308563,0
10038620,_member_meronym,10412910,0
00374224,_derivationally_related_form,00363260,0
00251013,_verb_group,01532434,0
00729378,_hypernym,05682570,0
12199030,_member_meronym,12201938,0
06761099,_derivationally_related_form,10168012,0
02792903,_derivationally_related_form,02387910,0
01452918,_derivationally_related_form,01592072,0
01207609,_derivationally_related_form,01208291,0
00897811,_derivationally_related_form,00894552,0
00236999,_derivationally_related_form,00237259,0
01341876,_member_meronym,01381044,0
01991931,_hypernym,02671062,0
02145084,_member_meronym,01417807,0
01115162,_hypernym,02727883,0
04417809,_has_part,07668702,0
05018542,_derivationally_related_form,05018103,0
08740875,_has_part,15242209,0
15294745,_hypernym,03676175,0
00315986,_verb_group,02077656,0
07528212,_derivationally_related_form,07528470,0
00136048,_derivationally_related_form,00134780,0
07547805,_also_see,01244410,0
05166072,_also_see,01160031,0
02354536,_derivationally_related_form,10783734,0
09044862,_has_part,09005712,0
02568672,_derivationally_related_form,02568884,0
10341955,_derivationally_related_form,07433662,0
02394662,_derivationally_related_form,02394445,0
12917338,_member_meronym,12475774,0
05074774,_derivationally_related_form,05079638,0
10575089,_derivationally_related_form,00160688,0
02373843,_member_meronym,02373601,0
03545961,_hypernym,01161161,0
03854065,_hypernym,03915437,0
06217103,_derivationally_related_form,08361329,0
02045024,_hypernym,08231184,0
01141938,_hypernym,02062744,0
00943363,_hypernym,00943837,0
02064131,_derivationally_related_form,01434822,0
00795785,_verb_group,01719302,0
01934207,_member_meronym,01937015,0
00916909,_derivationally_related_form,00631737,0
04389033,_derivationally_related_form,01446901,0
02495038,_derivationally_related_form,02495387,0
07371293,_derivationally_related_form,07396945,0
08900535,_has_part,08994834,0
00381680,_hypernym,02469835,0
00189580,_derivationally_related_form,00304662,0
03638321,_derivationally_related_form,03216828,0
01689379,_derivationally_related_form,02736778,0
02542283,_hypernym,07622708,0
04437953,_derivationally_related_form,00490968,0
01510576,_verb_group,00355365,0
01206474,_derivationally_related_form,01834485,0
07929519,_hypernym,07204401,0
07325190,_hypernym,00345761,0
11665781,_member_meronym,12740514,0
01840092,_hypernym,02025550,0
00387657,_derivationally_related_form,00387897,0
00700162,_hypernym,13813042,0
01439190,_derivationally_related_form,01140515,0
02494866,_hypernym,05510173,0
00404642,_derivationally_related_form,00404222,0
02234781,_derivationally_related_form,02236842,0
00945205,_verb_group,00201722,0
10324560,_derivationally_related_form,09813219,0
07187996,_hypernym,00782057,0
05682570,_derivationally_related_form,05682950,0
11697158,_member_meronym,11736216,0
12931738,_member_meronym,12944590,0
14543552,_derivationally_related_form,14543931,0
11011764,_instance_hypernym,10343554,0
13285176,_derivationally_related_form,13286640,0
00102586,_hypernym,07420770,0
07353376,_derivationally_related_form,07353716,0
07187996,_derivationally_related_form,07187773,0
02139479,_member_meronym,02138921,0
04766852,_derivationally_related_form,04766620,0
00194534,_derivationally_related_form,00181258,0
04586421,_derivationally_related_form,10781984,0
11781301,_derivationally_related_form,14966667,0
08711974,_has_part,08722645,0
00208797,_derivationally_related_form,00208943,0
01971280,_member_meronym,01971094,0
10226556,_verb_group,02505807,0
02670890,_derivationally_related_form,02669789,0
01230850,_derivationally_related_form,01231819,0
01749184,_derivationally_related_form,01749394,0
01184625,_hypernym,13365286,0
00302394,_verb_group,01941093,0
00792471,_derivationally_related_form,00753881,0
07342049,_hypernym,01018630,0
07622061,_derivationally_related_form,07622261,0
00104249,_derivationally_related_form,00103834,0
02213362,_member_meronym,02214203,0
02454657,_member_meronym,12727960,0
01571578,_member_meronym,02015685,0
12717644,_has_part,06300823,0
01543123,_derivationally_related_form,01543731,0
02331326,_hypernym,14917208,0
13798491,_synset_domain_topic_of,00441824,0
00277659,_derivationally_related_form,00276883,0
00835501,_hypernym,00007012,0
10006842,_derivationally_related_form,10007109,0
01862557,_member_meronym,02067100,0
07578093,_verb_group,01186208,0
10404672,_also_see,02051694,0
08397856,_synset_domain_topic_of,07222050,0
00072473,_verb_group,00619610,0
00777522,_derivationally_related_form,00399788,0
02337699,_hypernym,08511241,0
00217773,_hypernym,01564144,0
00701576,_hypernym,00805034,0
13808708,_hypernym,13809207,0
07400552,_derivationally_related_form,01409177,0
13940456,_derivationally_related_form,00373544,0
00915265,_derivationally_related_form,00933403,0
08723006,_has_part,08808614,0
02212323,_member_meronym,13150741,0
01136519,_hypernym,02432530,0
04802403,_derivationally_related_form,04802629,0
08193448,_member_meronym,08194546,0
02430580,_hypernym,00383606,0
02529515,_member_meronym,02530421,0
08675967,_derivationally_related_form,02651014,0
02500749,_hypernym,02469914,0
06416206,_derivationally_related_form,09900499,0
07436986,_derivationally_related_form,07437575,0
11011764,_instance_hypernym,10036929,0
02263027,_derivationally_related_form,02200686,0
05556943,_has_part,05555473,0
00816556,_derivationally_related_form,00823436,0
10344922,_hypernym,15216966,0
08860123,_member_of_domain_region,08028397,0
04417809,_has_part,05473928,0
01160729,_derivationally_related_form,01163047,0
12963140,_hypernym,14130166,0
08860123,_member_of_domain_region,01290997,0
01608934,_hypernym,14082303,0
02012715,_member_meronym,12688526,0
12892226,_member_meronym,02213362,0
11665781,_member_meronym,02117772,0
01991744,_hypernym,14700745,0
00004605,_derivationally_related_form,00546192,0
00390198,_hypernym,06351202,0
12874429,_member_meronym,12872698,0
02091165,_derivationally_related_form,00285557,0
01672168,_hypernym,03819595,0
05046471,_derivationally_related_form,05047059,0
10012815,_hypernym,02512305,0
04714440,_also_see,00561036,0
09775663,_hypernym,01016316,0
02102840,_derivationally_related_form,01881180,0
01524885,_member_meronym,01587834,0
11659248,_hypernym,11643835,0
00086077,_member_meronym,01937909,0
05055278,_derivationally_related_form,05054863,0
01471070,_member_meronym,01737197,0
12556307,_has_part,03833564,0
02385102,_hypernym,05137165,0
11647131,_hypernym,11647306,0
01531998,_derivationally_related_form,00276813,0
05695232,_derivationally_related_form,02776205,0
04670531,_also_see,02466111,0
10614225,_derivationally_related_form,07410207,0
03661340,_derivationally_related_form,04453910,0
15165490,_derivationally_related_form,02743112,0
00191980,_derivationally_related_form,13480667,0
12840640,_member_meronym,12803754,0
02460199,_derivationally_related_form,02460619,0
02267060,_derivationally_related_form,02708123,0
02229385,_member_meronym,02225959,0
00264034,_derivationally_related_form,02041206,0
06531657,_hypernym,06552984,0
04198797,_derivationally_related_form,03161450,0
12743680,_hypernym,05528060,0
07075172,_member_of_domain_usage,03372656,0
09707400,_member_meronym,09728403,0
01639369,_member_meronym,01646134,0
02589245,_derivationally_related_form,02430191,0
15200661,_hypernym,15160866,0
01950657,_derivationally_related_form,02331919,0
05714161,_also_see,02125460,0
07075172,_member_of_domain_usage,08207540,0
04867130,_also_see,02179279,0
08929922,_has_part,08819016,0
02159271,_member_meronym,02235575,0
00323532,_derivationally_related_form,00321731,0
02858231,_derivationally_related_form,10425946,0
11796744,_member_meronym,12702706,0
08860123,_member_of_domain_region,09823287,0
08766988,_has_part,08877208,0
12808227,_member_meronym,02193357,0
06712833,_derivationally_related_form,06711855,0
06737394,_derivationally_related_form,06737112,0
01935846,_derivationally_related_form,01935476,0
00869126,_derivationally_related_form,09612291,0
12174124,_hypernym,12174311,0
09044862,_member_of_domain_region,08611063,0
12904720,_member_meronym,02189535,0
00614999,_also_see,00616498,0
07243837,_derivationally_related_form,07244949,0
04861486,_also_see,01989669,0
07325190,_hypernym,15265518,0
02023992,_hypernym,01119169,0
00618057,_hypernym,06769392,0
12536040,_hypernym,03841666,0
14548343,_derivationally_related_form,14559208,0
04734885,_also_see,00583990,0
01215168,_derivationally_related_form,01212519,0
13493998,_hypernym,13557451,0
06892016,_derivationally_related_form,06891493,0
14487184,_also_see,00427786,0
00440286,_hypernym,05646218,0
03259505,_has_part,04105893,0
02600255,_hypernym,10099375,0
06610143,_derivationally_related_form,00776846,0
10481268,_derivationally_related_form,10155222,0
02613275,_derivationally_related_form,02612762,0
13013187,_hypernym,00034574,0
08123167,_has_part,02687821,0
00505349,_hypernym,06753550,0
00713996,_derivationally_related_form,02658979,0
08860123,_member_of_domain_region,08023843,0
01576165,_derivationally_related_form,08629199,0
01942137,_hypernym,10433164,0
03316274,_derivationally_related_form,03316105,0
05461179,_derivationally_related_form,04160036,0
12026764,_member_meronym,12019190,0
01037650,_derivationally_related_form,01065630,0
06199142,_also_see,02374914,0
07803310,_member_meronym,12601494,0
02140970,_member_meronym,02043999,0
01244410,_also_see,00996448,0
11729478,_hypernym,15155220,0
04793355,_hypernym,00463469,0
11501381,_hypernym,02756558,0
05540513,_has_part,07730855,0
01920698,_derivationally_related_form,01881957,0
02877704,_hypernym,05600637,0
00861560,_derivationally_related_form,00965871,0
01740608,_hypernym,09260907,0
12697021,_hypernym,12695144,0
12684640,_member_meronym,12521847,0
01075725,_derivationally_related_form,01067362,0
00308534,_hypernym,06937531,0
08334693,_synset_domain_topic_of,00482298,0
00072586,_derivationally_related_form,00072012,0
11594676,_member_meronym,13026763,0
07362386,_derivationally_related_form,07434209,0
02465145,_derivationally_related_form,02478701,0
00532607,_hypernym,00932088,0
08585657,_hypernym,08579487,0
02055975,_derivationally_related_form,00439343,0
10402086,_derivationally_related_form,10023656,0
10210137,_derivationally_related_form,10342180,0
02074677,_derivationally_related_form,10115082,0
07540602,_hypernym,01798936,0
15153787,_hypernym,00248026,0
01535246,_verb_group,01535742,0
01254978,_derivationally_related_form,01066775,0
02140970,_member_meronym,02405101,0
05556943,_has_part,05593871,0
01600480,_member_meronym,01601068,0
14178913,_hypernym,14178077,0
00938247,_derivationally_related_form,00961329,0
08929922,_has_part,08878016,0
04704346,_derivationally_related_form,04703424,0
01567275,_derivationally_related_form,01567888,0
00209837,_derivationally_related_form,00552815,0
07441619,_verb_group,01866610,0
00141806,_verb_group,02658283,0
00409211,_hypernym,01224744,0
07142566,_derivationally_related_form,07143137,0
02357228,_hypernym,10553627,0
04485226,_derivationally_related_form,02982790,0
14450691,_also_see,01580050,0
03538634,_hypernym,02968473,0
11689197,_member_meronym,12488454,0
05765901,_derivationally_related_form,05937112,0
12428915,_hypernym,12429148,0
01177583,_derivationally_related_form,01173826,0
07298154,_derivationally_related_form,07298982,0
10065066,_hypernym,09183693,0
14400677,_derivationally_related_form,14402922,0
04712735,_derivationally_related_form,04713428,0
00331082,_derivationally_related_form,03765561,0
10727016,_hypernym,03137228,0
04517535,_derivationally_related_form,10207514,0
00403334,_hypernym,00477941,0
11013876,_synset_domain_topic_of,08975902,0
00066025,_derivationally_related_form,00066191,0
04670746,_derivationally_related_form,04670531,0
00004032,_derivationally_related_form,00985800,0
12996841,_member_meronym,01655577,0
13758745,_derivationally_related_form,13759558,0
00250181,_derivationally_related_form,02979722,0
07167415,_hypernym,00989602,0
14857497,_derivationally_related_form,14857897,0
05839024,_derivationally_related_form,05838765,0
00070965,_derivationally_related_form,00072261,0
01354006,_derivationally_related_form,01353405,0
00639356,_derivationally_related_form,03003928,0
00733250,_derivationally_related_form,00640385,0
00786458,_derivationally_related_form,02531625,0
02074915,_member_meronym,02135981,0
12100382,_member_meronym,12122124,0
11905584,_member_meronym,11905989,0
01189650,_synset_domain_topic_of,06170025,0
02360274,_derivationally_related_form,01854519,0
01425892,_hypernym,09991867,0
06696025,_derivationally_related_form,00880227,0
04254777,_derivationally_related_form,02752496,0
00651991,_hypernym,07270179,0
08900535,_has_part,08515126,0
01439190,_derivationally_related_form,01440378,0
04952242,_derivationally_related_form,04953186,0
01726172,_derivationally_related_form,01725051,0
05205340,_also_see,01344963,0
07157273,_member_of_domain_usage,03214051,0
01536168,_derivationally_related_form,00455529,0
12565368,_hypernym,07680932,0
11667562,_member_meronym,12070177,0
06770275,_derivationally_related_form,06525588,0
00408852,_derivationally_related_form,00411547,0
06740644,_derivationally_related_form,06740183,0
09725229,_hypernym,09697401,0
01156115,_derivationally_related_form,00506658,0
12226322,_member_meronym,11902595,0
01021973,_derivationally_related_form,04185071,0
00787218,_hypernym,02530167,0
07950920,_member_meronym,02159955,0
11864364,_member_meronym,11898474,0
01862557,_member_meronym,02460275,0
02428924,_derivationally_related_form,02598143,0
03819595,_derivationally_related_form,04568841,0
00962634,_derivationally_related_form,00963283,0
12455950,_derivationally_related_form,00581891,0
13495636,_hypernym,00692907,0
12310153,_member_meronym,11797722,0
04369025,_hypernym,01283208,0
14057371,_hypernym,14103288,0
01237167,_derivationally_related_form,09821253,0
14598079,_hypernym,01539063,0
01611067,_similar_to,02559180,0
04018155,_hypernym,03691459,0
08900535,_has_part,09330604,0
00211110,_derivationally_related_form,00061792,0
12355320,_member_meronym,01645776,0
02055649,_derivationally_related_form,01899891,0
09793352,_derivationally_related_form,10345804,0
02462580,_derivationally_related_form,02461314,0
00589415,_derivationally_related_form,00598767,0
09759069,_derivationally_related_form,09759311,0
02747177,_derivationally_related_form,02839910,0
11787625,_derivationally_related_form,11779300,0
01292885,_derivationally_related_form,10299875,0
11011764,_instance_hypernym,10022111,0
12684640,_member_meronym,12723610,0
00652346,_hypernym,07230502,0
01838326,_member_meronym,01840775,0
08723006,_has_part,09071571,0
00588221,_derivationally_related_form,00588888,0
04540547,_has_part,02984937,0
11665781,_member_meronym,13028337,0
03691128,_derivationally_related_form,02730265,0
01822248,_derivationally_related_form,01821996,0
07200527,_hypernym,00815686,0
02148788,_hypernym,06879180,0
01189650,_synset_domain_topic_of,00494768,0
05499172,_hypernym,14672023,0
09897696,_verb_group,01432601,0
12201456,_hypernym,12201580,0
02659478,_member_meronym,02658079,0
14768201,_member_meronym,01630284,0
01920932,_derivationally_related_form,01926031,0
00839834,_derivationally_related_form,02568999,0
01099436,_derivationally_related_form,00092366,0
02616542,_hypernym,10544232,0
00931721,_hypernym,09946957,0
06367373,_derivationally_related_form,00931040,0
00319214,_derivationally_related_form,00655987,0
01719921,_derivationally_related_form,02744977,0
07053993,_hypernym,07050952,0
02159271,_member_meronym,01987938,0
00667224,_derivationally_related_form,01012561,0
06295235,_member_of_domain_usage,02837416,0
12770277,_member_meronym,12648045,0
00409281,_derivationally_related_form,00408852,0
08860123,_member_of_domain_region,07680416,0
11955896,_hypernym,02262178,0
02175569,_hypernym,02174355,0
10619176,_derivationally_related_form,02875499,0
00795785,_derivationally_related_form,06892016,0
01042228,_derivationally_related_form,01041954,0
02154508,_hypernym,00151497,0
02306159,_member_meronym,11738378,0
04770211,_also_see,01960656,0
01999423,_derivationally_related_form,02729023,0
00093327,_hypernym,00068333,0
05258299,_member_meronym,12768369,0
09044862,_has_part,08719892,0
00397953,_hypernym,02031158,0
09798811,_hypernym,10090020,0
13723712,_hypernym,02830852,0
00452293,_verb_group,01144657,0
00072012,_derivationally_related_form,00074038,0
00636728,_derivationally_related_form,00633864,0
05087297,_derivationally_related_form,05083328,0
00855512,_hypernym,06410391,0
12536040,_hypernym,12626353,0
05901508,_derivationally_related_form,05986948,0
00622584,_derivationally_related_form,02003601,0
01963730,_hypernym,01964049,0
10482220,_hypernym,00976653,0
01067577,_derivationally_related_form,05061345,0
13057845,_hypernym,12992868,0
12838027,_member_meronym,12893094,0
02521410,_hypernym,01177033,0
02569790,_also_see,02570062,0
01743223,_member_meronym,01741744,0
11953762,_hypernym,11953884,0
03032811,_hypernym,02044278,0
00843128,_derivationally_related_form,00839778,0
02067689,_derivationally_related_form,02743727,0
02400139,_member_meronym,02375592,0
13424183,_hypernym,02765464,0
08388636,_member_meronym,12800832,0
07075172,_member_of_domain_usage,05556071,0
06845599,_hypernym,07124340,0
02402825,_derivationally_related_form,02403537,0
00019448,_derivationally_related_form,00019792,0
12727729,_hypernym,12725521,0
09044862,_has_part,08973330,0
01053617,_derivationally_related_form,01056411,0
12821505,_hypernym,01663401,0
02683558,_hypernym,06254669,0
02650840,_derivationally_related_form,00451461,0
00974444,_derivationally_related_form,00972621,0
07075172,_member_of_domain_usage,03608356,0
10084635,_derivationally_related_form,10060621,0
00020671,_derivationally_related_form,00020926,0
00122954,_verb_group,01137138,0
01036319,_derivationally_related_form,02697120,0
00603298,_derivationally_related_form,10045454,0
05595083,_derivationally_related_form,02463205,0
00683280,_hypernym,05941423,0
10296832,_derivationally_related_form,10296618,0
12980652,_hypernym,14601829,0
08900535,_member_of_domain_region,13409647,0
08780881,_has_part,09042322,0
06321054,_hypernym,00227165,0
04983848,_derivationally_related_form,05711915,0
10779416,_member_meronym,12562141,0
10015897,_hypernym,00684645,0
10304914,_derivationally_related_form,10136959,0
12312728,_hypernym,03493333,0
02551316,_member_meronym,12915400,0
00419137,_derivationally_related_form,00223500,0
00879356,_hypernym,01076615,0
01686132,_derivationally_related_form,01680756,0
00241038,_derivationally_related_form,00531302,0
02046755,_member_meronym,04278605,0
02822220,_derivationally_related_form,03123553,0
02668523,_derivationally_related_form,02567147,0
00141524,_hypernym,00220461,0
02496816,_hypernym,13996300,0
00647094,_derivationally_related_form,00739536,0
00858568,_derivationally_related_form,01817938,0
02639606,_derivationally_related_form,02417504,0
03180969,_derivationally_related_form,03181293,0
01481360,_derivationally_related_form,01481154,0
09044862,_has_part,08751494,0
12191461,_hypernym,04706087,0
05803938,_derivationally_related_form,10150794,0
05702726,_derivationally_related_form,05702275,0
05685030,_derivationally_related_form,05685538,0
10979079,_instance_hypernym,09505418,0
00783527,_derivationally_related_form,00783199,0
01247647,_derivationally_related_form,01241594,0
12169526,_member_meronym,12185078,0
13791389,_derivationally_related_form,13792183,0
08766988,_has_part,09341465,0
01098869,_derivationally_related_form,00578116,0
11665781,_member_meronym,12404314,0
00181005,_synset_domain_topic_of,12992464,0
02670683,_derivationally_related_form,02670186,0
00601822,_derivationally_related_form,00599472,0
07075172,_member_of_domain_usage,09718652,0
02369633,_hypernym,04486445,0
08900535,_has_part,08977428,0
00387919,_hypernym,04924103,0
05086740,_also_see,02674564,0
04799344,_hypernym,13329641,0
08723006,_has_part,09331328,0
02005948,_hypernym,00048374,0
02455407,_derivationally_related_form,02118933,0
05725527,_hypernym,00371264,0
10699752,_hypernym,05692910,0
00956687,_derivationally_related_form,04796490,0
12410715,_member_meronym,12471825,0
03791235,_has_part,03614007,0
08900535,_has_part,03508628,0
12309403,_hypernym,13246662,0
12904148,_member_meronym,12847008,0
07338114,_derivationally_related_form,00409211,0
05806855,_hypernym,00588221,0
00252019,_derivationally_related_form,00248026,0
12735160,_hypernym,01976146,0
12926689,_member_meronym,12926480,0
00357275,_verb_group,01592456,0
10700105,_hypernym,07775905,0
15226732,_hypernym,07207273,0
01726390,_member_meronym,02600135,0
00486018,_derivationally_related_form,03017922,0
02538086,_derivationally_related_form,02470175,0
00510364,_derivationally_related_form,01538469,0
00147862,_derivationally_related_form,00199707,0
02553196,_member_meronym,02581289,0
08900535,_has_part,08801099,0
01891817,_hypernym,14361664,0
02623170,_member_meronym,02567960,0
15203229,_member_meronym,12902662,0
07199922,_derivationally_related_form,06721949,0
05407119,_also_see,00921014,0
00785008,_derivationally_related_form,00788184,0
01016832,_derivationally_related_form,01012360,0
06278830,_synset_domain_topic_of,04323026,0
08236438,_verb_group,02449011,0
05685030,_derivationally_related_form,07507912,0
00054628,_hypernym,10080869,0
00053159,_derivationally_related_form,07436986,0
01712704,_derivationally_related_form,01713348,0
02851550,_hypernym,03931044,0
03327691,_derivationally_related_form,04121511,0
02460619,_derivationally_related_form,02460199,0
02543607,_derivationally_related_form,02543181,0
03791235,_has_part,03209141,0
09275473,_member_meronym,08960987,0
11867525,_member_meronym,11883945,0
12194147,_hypernym,14806838,0
13760316,_derivationally_related_form,13773361,0
05236152,_hypernym,05464104,0
00332445,_derivationally_related_form,00332154,0
10698368,_derivationally_related_form,10521662,0
01048466,_hypernym,01812720,0
01986806,_has_part,07803310,0
07075172,_member_of_domain_usage,03970363,0
13798814,_synset_domain_topic_of,00476389,0
01651293,_derivationally_related_form,02392600,0
02074915,_member_meronym,02480673,0
01645601,_derivationally_related_form,00770437,0
01292534,_derivationally_related_form,01292727,0
00179959,_hypernym,14926294,0
05003090,_derivationally_related_form,10412055,0
00810557,_hypernym,00740712,0
06634239,_derivationally_related_form,06634095,0
00074038,_hypernym,13459088,0
01027668,_derivationally_related_form,03133141,0
02553196,_member_meronym,02549796,0
00350030,_derivationally_related_form,00350380,0
00912048,_also_see,00975584,0
13491616,_derivationally_related_form,13452347,0
13913849,_derivationally_related_form,05083200,0
00346095,_hypernym,14759722,0
06874185,_derivationally_related_form,06874391,0
07007945,_derivationally_related_form,06376154,0
00906367,_hypernym,01189282,0
01416871,_hypernym,00133668,0
01335659,_member_meronym,01330497,0
00611256,_derivationally_related_form,00611802,0
00514463,_derivationally_related_form,00514069,0
01991744,_hypernym,05229622,0
14039534,_derivationally_related_form,14035298,0
01181295,_hypernym,10763383,0
00719231,_derivationally_related_form,00686447,0
12536040,_hypernym,11842204,0
02128653,_hypernym,02130524,0
10734963,_derivationally_related_form,01732532,0
01002740,_derivationally_related_form,01003249,0
10716005,_derivationally_related_form,10161178,0
04295881,_has_part,06582403,0
00598056,_member_meronym,10480730,0
07836456,_derivationally_related_form,07829412,0
02047807,_hypernym,13864763,0
00037457,_hypernym,13440063,0
12062227,_member_meronym,12804352,0
03791235,_has_part,03503718,0
02301072,_member_meronym,02266732,0
02735897,_derivationally_related_form,00206998,0
01404129,_member_meronym,01402600,0
12226009,_member_meronym,12254014,0
01462005,_derivationally_related_form,01459896,0
00089027,_derivationally_related_form,00088481,0
15131123,_hypernym,15290337,0
04904352,_derivationally_related_form,04903813,0
04383130,_derivationally_related_form,03804744,0
08860123,_member_of_domain_region,06245084,0
01275762,_derivationally_related_form,01276361,0
10251779,_derivationally_related_form,10308504,0
07174433,_hypernym,00618267,0
00722675,_derivationally_related_form,00600370,0
05612067,_derivationally_related_form,05612809,0
00170156,_also_see,01131197,0
01944617,_member_meronym,01972411,0
04566257,_derivationally_related_form,04565375,0
02555863,_hypernym,02590702,0
01389188,_member_meronym,01420655,0
00095121,_derivationally_related_form,03109399,0
00121645,_also_see,01955508,0
02479990,_hypernym,10018861,0
04879092,_also_see,02291843,0
04821451,_also_see,01837744,0
04560292,_has_part,04447028,0
06875697,_hypernym,01039330,0
01584004,_member_meronym,13012030,0
08860123,_member_of_domain_region,08230906,0
03419014,_derivationally_related_form,03502331,0
00143885,_verb_group,01210352,0
08792548,_member_of_domain_region,10583790,0
11011764,_instance_hypernym,10072708,0
01970826,_also_see,01970646,0
01437254,_hypernym,03100490,0
00318735,_verb_group,00235110,0
11011764,_instance_hypernym,10231515,0
00739082,_derivationally_related_form,01637166,0
00446493,_derivationally_related_form,01419982,0
06123363,_hypernym,00433458,0
01862557,_member_meronym,02363818,0
02133435,_derivationally_related_form,02161530,0
01504437,_member_meronym,01597336,0
07075172,_member_of_domain_usage,14605132,0
02413131,_has_part,07667326,0
01275762,_derivationally_related_form,01004062,0
00978369,_derivationally_related_form,00978549,0
02530167,_derivationally_related_form,02530936,0
00084107,_derivationally_related_form,00083809,0
00068333,_derivationally_related_form,00068617,0
12680864,_hypernym,03007591,0
01115916,_hypernym,03327841,0
01408958,_hypernym,10178216,0
12772557,_hypernym,12772753,0
03940256,_has_part,03682487,0
10383237,_derivationally_related_form,09963914,0
02400139,_member_meronym,02455584,0
01540449,_hypernym,14597158,0
00349951,_hypernym,05756203,0
01182021,_hypernym,01057759,0
01466543,_hypernym,03169390,0
09887850,_derivationally_related_form,10757193,0
00256507,_derivationally_related_form,00257535,0
03467984,_has_part,15127982,0
01974399,_member_meronym,12485811,0
00220869,_derivationally_related_form,00222472,0
00904046,_derivationally_related_form,00904878,0
00043195,_derivationally_related_form,00151497,0
00118066,_hypernym,05005447,0
08860123,_member_of_domain_region,06727758,0
02343487,_member_meronym,02335349,0
00060477,_hypernym,00692506,0
11011764,_instance_hypernym,08821885,0
01621714,_member_meronym,01622959,0
11665781,_member_meronym,11740824,0
11786017,_member_meronym,12598027,0
10506220,_hypernym,01881180,0
01577093,_derivationally_related_form,01976220,0
10561613,_derivationally_related_form,10132988,0
13504497,_hypernym,13444703,0
11656771,_hypernym,12355760,0
10565302,_derivationally_related_form,10067968,0
05470189,_derivationally_related_form,01900150,0
00205046,_derivationally_related_form,00205885,0
13164583,_derivationally_related_form,13487207,0
10007109,_derivationally_related_form,10006842,0
01091905,_derivationally_related_form,01110274,0
01699539,_derivationally_related_form,01699700,0
06743506,_hypernym,00634906,0
09939313,_derivationally_related_form,10140051,0
02497062,_hypernym,00095502,0
06253690,_derivationally_related_form,06254007,0
08860123,_member_of_domain_region,08024408,0
08801678,_member_of_domain_region,13363970,0
02831736,_hypernym,14520278,0
01925372,_derivationally_related_form,00464513,0
14413644,_hypernym,02513460,0
12082764,_hypernym,01624897,0
05678745,_derivationally_related_form,01259773,0
07157273,_member_of_domain_usage,00475996,0
00417413,_derivationally_related_form,02115324,0
01764171,_derivationally_related_form,01770501,0
02711987,_also_see,02663643,0
07644967,_derivationally_related_form,07645469,0
08994540,_instance_hypernym,09578465,0
05734559,_hypernym,00740053,0
08541288,_derivationally_related_form,08632423,0
09699200,_derivationally_related_form,08757569,0
01741864,_derivationally_related_form,01742415,0
01500372,_derivationally_related_form,01500572,0
01504437,_member_meronym,12300625,0
00994076,_derivationally_related_form,00993892,0
00642980,_hypernym,03719053,0
01323793,_derivationally_related_form,01323338,0
02305245,_member_meronym,02305929,0
00338071,_derivationally_related_form,00331514,0
04959567,_derivationally_related_form,04959230,0
02618149,_derivationally_related_form,02614181,0
02489288,_member_meronym,01932643,0
01656813,_member_meronym,01665761,0
05981768,_hypernym,00709379,0
01660719,_member_meronym,02429123,0
01223877,_derivationally_related_form,05778749,0
00520257,_derivationally_related_form,00521562,0
01266945,_hypernym,01219993,0
02165247,_member_meronym,02166229,0
01881180,_derivationally_related_form,01925694,0
00466053,_hypernym,00807273,0
02304648,_derivationally_related_form,01439745,0
02332311,_derivationally_related_form,02323870,0
01722828,_hypernym,01722998,0
00231887,_derivationally_related_form,01253665,0
09897696,_hypernym,01449974,0
02644050,_hypernym,00324384,0
10090498,_derivationally_related_form,00043195,0
00288970,_derivationally_related_form,00284798,0
01638368,_hypernym,05794694,0
00788564,_derivationally_related_form,00785962,0
07123012,_derivationally_related_form,00914215,0
08766988,_has_part,09011518,0
10138242,_derivationally_related_form,10147262,0
07480068,_derivationally_related_form,00026192,0
13193269,_derivationally_related_form,00390906,0
14549937,_derivationally_related_form,02047263,0
02495038,_derivationally_related_form,02496036,0
00510364,_derivationally_related_form,00509607,0
12212810,_member_meronym,12804621,0
12612170,_hypernym,14187378,0
01566476,_hypernym,10294602,0
01509584,_derivationally_related_form,01407904,0
11911591,_member_meronym,12838027,0
10560637,_derivationally_related_form,10301261,0
02252039,_member_meronym,01593423,0
00671351,_derivationally_related_form,00321562,0
00828990,_derivationally_related_form,14364306,0
12226322,_member_meronym,11881063,0
01328705,_hypernym,02671421,0
01726390,_member_meronym,01735898,0
02178866,_derivationally_related_form,02185373,0
01123148,_hypernym,05142180,0
02333979,_derivationally_related_form,01543998,0
10733117,_hypernym,00728641,0
10119609,_hypernym,07970721,0
00151689,_verb_group,00153061,0
13016457,_member_meronym,13076181,0
11875100,_member_meronym,11870418,0
01705494,_derivationally_related_form,07039056,0
08900535,_has_part,09070487,0
